,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
0,USIZMWQC,NL74RSIM2521851047,MW,Bloch Stiftung & Co. KG,Gräfenhainichen Germany,1,Bloch Stiftung & Co. KG
1,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG,KabusringStollberg Stollberg DE,1,Täsche AG
2,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG,"Kabusring  Stollberg Stollberg,Germay",1,Täsche AG
3,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG  Grp.,,1,Täsche AG
4,USIZMWQC,NL74RSIM2521851047,MW,Täsche .AG,,1,Täsche AG
5,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG Grp.,,1,Täsche AG
6,USIZMWQC,NL74RSIM2521851047,MW,Täsche.AG,,1,Täsche AG
7,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG Gp.,,1,Täsche AG
8,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG,Kabusring  Stollberg/Stollberg Germany,1,Täsche AG
9,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG,,1,Täsche AG
10,USIZMWQC,NL74RSIM2521851047,MW,Täsche  AG Gr.,,1,Täsche AG
11,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG Group,Kabusring/StollbergStollberg Germany,1,Täsche AG
12,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG Gr.,Kabusring-0686238 Stollberg,1,Täsche AG
13,USIZMWQC,NL74RSIM2521851047,MW,Täsche. AG,Germany,1,Täsche AG
14,USIZMWQC,NL74RSIM2521851047,MW,Täsche AG Group,"Kabusring,SollbergStollberg  DE",1,Täsche AG
15,USIZMWQC,NL74RSIM2521851047,MW,Täsche  AG,,1,Täsche AG
16,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG,,1,Hettner KG
17,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG Company,,1,Hettner KG
18,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG,,1,Hettner KG
19,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG Company,,1,Hettner KG
20,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG Co,,1,Hettner KG
21,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG,Junckstr.-4  24724 Mettmann,1,Hettner KG
22,USIZMWQC,NL74RSIM2521851047,MW,Hettner KG - Co,,1,Hettner KG
23,EDIDKNV0,GB83OIUB67470750739444,KN,Hernandez-Wilson,960 10399-Matthew Dale uite 563Smithtown,1,Hernandez-Wilson
24,EDIDKNV0,GB83OIUB67470750739444,KN,"Arellano, Clark and Lozano",31270 North Nancy,1,"Arellano, Clark and Lozano"
25,EDIDKNV0,GB83OIUB67470750739444,KN,Robbins-Jones,"6499 Keith Ville,Ericton/GA 35032",1,Robbins-Jones
26,EDIDKNV0,GB83OIUB67470750739444,KN,"Fry, Perez and Herrera",,1,"Fry, Perez and Herrera"
27,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley and Wolf",,1,"Vazquez, Buckley and Wolf"
28,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley Wolf",,1,"Vazquez, Buckley and Wolf"
29,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez,- Buckley Inds. Wolf",,1,"Vazquez, Buckley and Wolf"
30,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez,,Buckley",United States,1,"Vazquez, Buckley and Wolf"
31,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez,  Buckley- Inds. Wolf",,1,"Vazquez, Buckley and Wolf"
32,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley",,1,"Vazquez, Buckley and Wolf"
33,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley Inds Wolf",,1,"Vazquez, Buckley and Wolf"
34,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley",Emily Isle 8465 35015-South Michaelland MP US,1,"Vazquez, Buckley and Wolf"
35,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, Buckley Inds. Wolf",,1,"Vazquez, Buckley and Wolf"
36,EDIDKNV0,GB83OIUB67470750739444,KN,"Vazquez, - Buckley",South Michaelland US,1,"Vazquez, Buckley and Wolf"
