,BIC,AccountNumber,CTRYbnk,Name,Address,IsShared,Holder
0,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo, Park and Martin",,1,"Trujillo, Park and Martin"
1,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo, Park",North Markborough,1,"Trujillo, Park and Martin"
2,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo,- Park",,1,"Trujillo, Park and Martin"
3,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo, Park Industries Martin",,1,"Trujillo, Park and Martin"
4,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo, Park",,1,"Trujillo, Park and Martin"
5,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo,  Park",,1,"Trujillo, Park and Martin"
6,BORKPRDD,FR6407930088129704123364519,PR,"Trujillo, Park Ind. Martin",,1,"Trujillo, Park and Martin"
7,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas and Martinez",,1,"Clark, Thomas and Martinez"
8,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas Martinez",,1,"Clark, Thomas and Martinez"
9,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas",,1,"Clark, Thomas and Martinez"
10,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas Inds./Martinez",Kelly Haven 0482 37013 Port Josephstad  United States,1,"Clark, Thomas and Martinez"
11,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas",Port Josephstad US,1,"Clark, Thomas and Martinez"
12,BORKPRDD,FR6407930088129704123364519,PR,"Clark, Thomas",,1,"Clark, Thomas and Martinez"
13,EYLZKGGP,ES3328809800933897953317,KG,Zimmer Conradi e.G.,Beilnries/Christophweg-Beilngries,0,Zimmer Conradi e.G.
14,EYLZKGGP,ES3328809800933897953317,KG,Zimmer/Conradi  - e.G.,Christophweg Beilngries-Beilgries Germany,0,Zimmer Conradi e.G.
15,EYLZKGGP,ES3328809800933897953317,KG,"Zimmer-Conradi,e.G.",,0,Zimmer Conradi e.G.
16,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-Conradi .e.G.,,0,Zimmer Conradi e.G.
17,EYLZKGGP,ES3328809800933897953317,KG,Zimmer - Conradi-e.G.,,0,Zimmer Conradi e.G.
18,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-Conradi,,0,Zimmer Conradi e.G.
19,EYLZKGGP,ES3328809800933897953317,KG,Zimmer/Conradi/e.G.,,0,Zimmer Conradi e.G.
20,EYLZKGGP,ES3328809800933897953317,KG,Zimmer.Conradi- e.G.,,0,Zimmer Conradi e.G.
21,EYLZKGGP,ES3328809800933897953317,KG,Zimmer - Conradi- e.G.,Beilngries DE,0,Zimmer Conradi e.G.
22,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-Conradi- e.G.,Beilngries-Christophweg-Beilngries,0,Zimmer Conradi e.G.
23,EYLZKGGP,ES3328809800933897953317,KG,Zimmer. Conradi. e.G.,,0,Zimmer Conradi e.G.
24,EYLZKGGP,ES3328809800933897953317,KG,"Zimmer,Conradi-e.G.",34633 Beilngries,0,Zimmer Conradi e.G.
25,EYLZKGGP,ES3328809800933897953317,KG,Zimmer - Conradi.e.G.,34633 Beilngries,0,Zimmer Conradi e.G.
26,EYLZKGGP,ES3328809800933897953317,KG,Zimmer .Conradi. e.G.,"Christophweg Beilngries,Beilngries,Germany",0,Zimmer Conradi e.G.
27,EYLZKGGP,ES3328809800933897953317,KG,Zimmer- Conradi-e.G.,Christophweg 9 34633 Beilngries,0,Zimmer Conradi e.G.
28,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-Conradi/e.G.,,0,Zimmer Conradi e.G.
29,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-Conradi/e.G.,,0,Zimmer Conradi e.G.
30,EYLZKGGP,ES3328809800933897953317,KG,Zimmer- Conradi,,0,Zimmer Conradi e.G.
31,EYLZKGGP,ES3328809800933897953317,KG,Zimmer/Conradi.e.G.,,0,Zimmer Conradi e.G.
32,EYLZKGGP,ES3328809800933897953317,KG,Zimmer/Conradi - e.G.,Christophweg  Beilngries Beilngries Gemany,0,Zimmer Conradi e.G.
33,EYLZKGGP,ES3328809800933897953317,KG,Zimmer-  Conradi.e.G.,Germany,0,Zimmer Conradi e.G.
34,EYLZKGGP,ES3328809800933897953317,KG,Zimmer.Conradi - e.G.,,0,Zimmer Conradi e.G.
35,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas Marquez y asociados S.Com.,,0,Manufacturas Marquez y asociados S.Com.
36,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas Marquez y asociados S.Com.,,0,Manufacturas Marquez y asociados S.Com.
37,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas.Marquez asociados S.Com.,"Vial Catalina Pujadas,38433,Ciudad  Spain",0,Manufacturas Marquez y asociados S.Com.
38,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas Marquez y asociados S.Com.,,0,Manufacturas Marquez y asociados S.Com.
39,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas Marquez y asociados S.Com.,,0,Manufacturas Marquez y asociados S.Com.
40,SZSPSJZA,GB90HSFH32679935463517,SJ,"Manufacturas Marquez,y,asociados - S.Com.",,0,Manufacturas Marquez y asociados S.Com.
41,SZSPSJZA,GB90HSFH32679935463517,SJ,Manufacturas Marquez y asociados,,0,Manufacturas Marquez y asociados S.Com.
